571|593,2
561|401,3
518|485,4
579|587,5
428|494,6
513|455,7
502|469,8
506|473,9
570|484,10
492|471,11
501|480,12
560|594,13
509|450,14
463|439,15
494|500,16
482|470,17
534|511,18
504|541,19
533|512,20
469|467,21
529|507,22
469|558,23
526|516,24
449|493,25
472|488,27
486|485,28
546|391,29
541|493,30
619|496,31
618|481,32
536|528,33
452|549,34
583|587,35
464|487,36
575|590,37
608|512,38
558|548,40
519|616,41
467|467,42
621|483,43
554|473,44
422|513,45
520|537,46
464|609,47
469|477,48
421|503,49
609|492,50
528|478,51
614|492,52
553|394,53
434|486,54
443|535,55
485|496,56
527|386,57
512|498,58
505|502,59
484|490,60
513|503,61
511|510,62
436|470,63
505|496,64
516|502,65
505|508,66
443|491,67
503|454,68
602|507,69
594|503,70
451|540,71
605|499,72
486|478,73
545|444,74
530|522,75
494|472,76
503|494,77
491|472,78
491|479,79
559|485,80
550|466,81
495|480,82
531|565,83
490|464,85
499|478,86
497|448,87
482|493,88
496|474,89
487|476,90
454|501,91
496|482,92
500|467,93
505|573,94
501|463,95
504|466,96
490|471,97
433|511,98
507|540,99
504|549,100
565|590,101
536|503,102
496|523,103
453|536,104
485|525,105
526|511,106
505|495,107
486|460,108
504|498,109
536|470,110
506|492,111
507|488,112
476|570,113
513|502,114
422|518,115
501|497,116
504|492,117
511|488,118
521|498,119
487|440,120
522|495,121
529|505,122
412|553,123
524|501,124
420|556,125
497|513,126
505|526,127
405|547,128
476|575,129
416|555,130
564|479,131
522|502,132
496|485,133
490|526,134
530|512,135
489|528,136
476|533,137
587|577,138
468|533,139
423|547,140
445|459,141
468|521,142
470|515,143
471|524,144
459|518,145
436|542,146
468|522,147
477|516,148
576|486,149
503|477,150
496|473,151
455|535,152
499|472,153
442|484,154
489|467,155
488|478,156
498|485,157
509|465,158
500|480,159
501|488,160
503|471,161
483|551,162
488|484,163
448|479,164
546|604,165
476|506,166
476|463,167
464|479,168
463|487,169
463|565,170
475|513,171
495|529,172
474|473,173
476|468,174
464|481,175
502|448,176
389|529,177
449|470,178
465|597,179
468|601,180
477|463,181
468|587,182
448|492,183
494|473,184
497|465,185
568|504,186
450|535,187
499|460,188
497|567,189
505|472,190
532|548,191
491|469,192
556|472,193
494|450,194
502|466,195
512|469,196
503|455,197
488|468,198
492|474,199
575|503,200
499|479,201
496|488,202
457|462,203
492|473,204
505|421,205
604|465,206
487|486,207
486|490,208
536|447,209
497|470,210
512|481,211
517|436,212
507|465,213
512|495,214
432|542,215
511|498,216
520|472,217
558|473,218
499|471,219
496|480,220
490|463,221
500|499,222
516|468,223
497|506,224
496|495,225
500|485,226
499|497,227
499|568,228
497|501,229
558|527,230
501|502,231
510|501,232
449|507,233
500|524,234
532|481,235
515|529,236
438|523,238
570|535,239
502|517,240
502|525,241
566|511,242
495|527,243
500|527,244
504|567,245
562|508,246
517|527,247
449|561,248
493|535,249
550|442,250
498|521,252
450|463,254
506|522,255
