512|528,1
518|467,2
520|471,3
517|479,4
529|478,5
500|437,6
504|431,7
493|421,8
499|417,9
499|418,10
486|416,11
492|420,12
494|415,13
498|412,14
498|424,15
502|414,16
493|425,17
516|480,18
496|414,19
496|421,20
545|475,21
503|414,22
492|436,23
496|429,24
495|427,25
490|421,26
497|421,27
500|419,28
487|428,29
573|469,30
578|465,31
574|472,32
572|467,33
571|473,34
520|439,35
518|428,36
526|422,37
521|436,38
491|470,39
522|432,40
521|435,41
531|422,42
520|437,43
492|458,44
523|429,45
522|431,46
518|434,47
502|485,48
580|481,54
577|473,55
517|529,56
519|523,57
511|524,58
515|495,59
489|435,60
486|429,61
491|431,62
523|480,63
488|445,64
517|525,65
514|532,66
518|530,67
519|524,68
519|539,69
523|526,70
518|520,71
520|521,72
513|531,73
516|520,74
534|559,75
563|538,76
514|522,77
537|564,78
537|567,79
548|569,80
539|557,81
532|564,82
540|561,83
504|510,84
549|576,85
541|554,86
541|578,87
533|576,88
530|564,89
542|564,90
535|575,91
496|530,92
516|556,93
498|509,94
532|581,95
537|577,96
530|569,97
535|568,98
542|555,99
462|436,100
544|577,101
535|571,102
542|562,103
517|515,104
536|567,105
541|571,106
538|569,107
534|564,108
530|567,109
536|565,110
532|576,111
530|551,112
465|437,113
461|429,114
517|528,115
542|563,116
539|545,117
427|534,118
444|544,119
465|566,120
459|574,121
499|502,122
505|510,123
427|542,124
445|560,125
429|549,126
500|520,127
461|564,128
421|535,129
430|527,130
447|566,131
421|526,132
479|512,133
503|493,134
491|503,135
520|573,136
528|569,137
538|574,138
472|560,139
536|552,140
539|555,141
488|493,142
560|552,143
515|585,144
536|559,145
552|566,146
531|562,147
537|561,148
548|566,149
536|551,150
558|547,151
530|550,152
546|571,153
528|556,154
472|580,155
562|552,156
566|561,157
544|572,158
530|552,159
542|582,160
533|554,161
543|580,162
542|571,163
540|487,164
535|578,165
527|561,166
535|557,167
529|582,168
521|572,169
526|567,170
540|557,171
533|550,172
544|566,173
516|490,174
535|583,175
534|565,176
480|444,177
490|439,178
501|448,179
498|421,180
492|451,181
495|413,182
466|447,183
489|457,184
488|454,185
481|426,186
491|456,187
501|414,188
491|445,189
486|449,190
500|413,191
497|441,192
482|422,193
504|427,194
491|441,195
477|441,196
486|447,197
483|415,198
472|440,199
519|516,200
482|436,201
469|457,202
496|424,203
501|413,204
480|456,205
489|438,206
556|492,207
487|416,208
512|519,209
504|415,210
497|416,211
496|415,212
476|487,213
480|439,214
474|425,215
464|447,216
495|454,217
501|592,218
425|480,219
422|489,220
426|459,221
419|499,222
429|493,223
420|497,224
420|478,225
416|498,226
419|503,227
432|463,228
422|463,229
559|482,230
428|495,231
421|467,232
431|464,233
422|482,234
425|471,235
428|476,236
427|479,237
422|472,238
428|463,239
420|491,240
433|483,241
433|463,242
418|473,243
422|502,244
422|474,245
425|468,246
437|472,247
428|485,248
418|471,249
455|520,250
420|501,251
430|473,252
426|465,253
425|469,254
430|490,255
420|498,256
425|486,257
420|468,258
424|461,259
437|473,260
471|512,261
425|489,262
430|480,263
428|490,264
428|486,265
426|473,266
431|486,267
416|477,268
431|482,269
421|475,270
421|479,271
426|486,272
419|476,273
516|524,274
427|494,275
424|494,276
421|481,277
424|502,278
421|477,279
429|483,280
413|503,281
422|487,282
429|470,283
431|471,284
426|494,285
423|493,286
435|477,287
429|502,288
429|468,289
498|546,290
425|474,291
428|464,292
443|454,293
433|485,294
420|477,295
430|472,296
418|504,297
435|495,298
427|469,299
420|485,300
490|587,301
484|579,302
498|508,303
500|577,304
501|581,305
474|554,306
493|498,307
491|582,308
485|581,309
475|469,310
536|430,311
460|476,312
543|428,313
466|469,314
479|484,315
537|440,316
484|475,317
475|480,318
475|486,319
485|416,320
476|481,321
470|473,322
467|482,323
482|473,324
