590|490,1
512|406,2
591|508,3
591|464,4
507|402,5
496|474,6
570|437,7
485|498,8
587|472,9
581|518,10
579|485,11
471|535,12
584|502,13
495|528,14
504|481,15
576|464,16
588|500,17
591|491,18
589|483,19
490|478,20
501|474,21
493|483,22
476|476,23
596|497,24
516|452,25
596|500,26
497|457,27
584|469,28
582|479,29
473|518,30
529|516,31
472|520,32
474|519,33
470|529,34
470|519,35
472|510,36
448|525,37
483|520,38
469|524,39
504|512,40
460|502,41
457|524,42
473|521,43
489|524,44
560|523,45
480|510,46
469|510,47
458|520,48
454|530,49
461|539,50
531|481,51
497|499,52
533|483,53
527|483,54
529|467,55
545|484,56
540|465,57
511|438,58
535|486,59
460|478,60
517|457,61
527|482,62
531|467,63
447|495,64
502|538,65
538|496,66
576|497,67
546|503,68
444|500,69
574|487,70
597|490,71
565|486,72
454|532,73
518|507,74
570|477,75
529|505,76
537|488,77
574|491,78
546|483,79
536|493,80
540|484,81
564|501,82
520|471,83
511|483,84
484|497,85
515|486,86
512|472,87
495|552,88
518|469,89
467|555,90
549|418,91
517|456,92
481|431,93
493|464,94
496|455,95
496|466,96
493|476,97
488|468,98
448|490,99
488|459,100
494|467,101
495|463,102
480|463,103
494|469,104
485|559,105
508|481,106
516|459,107
473|502,108
591|470,109
469|440,110
504|469,111
493|470,112
499|471,113
488|467,114
498|454,115
500|469,116
529|544,117
503|462,118
513|453,119
490|449,120
526|491,121
558|428,122
562|446,123
499|458,124
556|430,125
476|545,126
504|445,127
498|468,128
496|462,129
494|473,130
478|461,131
494|462,132
546|537,133
479|447,134
476|516,137
489|521,138
491|468,140
471|520,141
508|543,143
519|472,145
476|535,147
490|441,154
448|493,156
472|467,161
517|531,165
497|448,175
459|509,181
441|496,182
492|496,183
539|533,184
555|503,191
470|448,193
522|453,195
552|527,203
564|446,204
494|528,205
561|428,206
554|447,207
553|455,208
453|538,209
567|426,210
564|434,211
568|443,212
575|445,213
562|442,214
558|440,215
445|504,216
574|444,218
552|429,219
464|496,220
557|431,221
558|431,222
457|455,223
571|434,224
561|421,225
579|445,226
553|436,227
571|447,228
567|437,229
560|432,230
562|432,232
563|439,233
529|482,234
555|426,235
563|431,236
555|438,237
547|432,238
481|547,239
549|431,240
539|493,241
570|440,242
548|443,243
556|427,244
571|446,245
553|435,246
534|506,247
484|511,248
489|476,249
486|484,250
471|507,251
530|482,252
481|503,253
472|507,254
489|557,255
460|499,256
473|506,257
479|509,258
551|483,259
468|501,260
500|530,261
526|584,262
528|591,263
531|503,264
536|526,265
523|510,266
526|592,267
536|585,268
543|477,269
518|591,270
528|587,271
530|591,272
550|505,273
534|516,274
526|593,275
537|590,276
524|597,277
538|592,278
527|508,279
533|523,280
531|589,281
550|579,282
525|587,283
536|454,284
522|585,285
539|526,286
525|595,287
531|588,288
457|451,289
513|509,290
525|593,291
532|594,292
540|464,293
515|594,294
508|501,295
527|586,296
509|407,297
519|586,298
521|593,299
524|584,300
528|595,301
540|497,302
490|551,303
526|578,304
457|453,305
535|592,306
